BoroCD,AssemDist,the_geom,CounDist,CongDist,StSenDist,BUS_SHLTR_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,AssetID,BoroCode,BoroName,Street,SegmentID,PhysicalID,NODEID
303,56,POINT (-73.94144999999997 40.679872000000046),36,8,25,BR02165,FULTON ST,KINGSTON AV,-73.94145,40.679872,145,3,Brooklyn,FULTON STREET,29882,39117,0
305,60,POINT (-73.89862899999997 40.66879400000005),42,8,19,BR02166,SUTTER AV,WILLIAMS AV,-73.898629,40.668794,146,3,Brooklyn,SUTTER AVENUE,9002675,71456,9005400
305,60,POINT (-73.88476899999995 40.65041100000008),42,8,19,BR02167,Pennsylvania Av,VANDALIA AV,-73.884769,40.650411,147,3,Brooklyn,PENNSYLVANIA AVENUE,9009292,68105,0
313,46,POINT (-73.97180199999997 40.57954900000004),48,8,23,BR02169,W 5 ST,NEPTUNE AV,-73.971802,40.579549,148,3,Brooklyn,WEST 5 STREET,9009145,90209,80018
303,56,POINT (-73.94146399999994 40.68600900000007),36,8,25,BR02170,THROOP AV,MADISON ST,-73.941464,40.686009,149,3,Brooklyn,THROOP AVENUE,43045,48845,0
310,49,POINT (-74.00764899999996 40.620326000000034),43,11,22,BR02171,BAY RIDGE PKWY,13 AV,-74.007649,40.620326,150,3,Brooklyn,BAY RIDGE PARKWAY,19528,37017,0
312,49,POINT (-74.00343999999996 40.64125700000005),38,7,17,BR02173,8 AV,50 ST,-74.00344,40.641257,151,3,Brooklyn,8 AVENUE,20958,53078,0
317,58,POINT (-73.91638699999999 40.64971200000008),42,8,21,BR02174,REMSEN AV,AV B,-73.916387,40.649712,152,3,Brooklyn,REMSEN AVENUE,42478,68618,26500
317,58,POINT (-73.92240799999996 40.646854000000076),45,9,21,BR02175,BEVERLY RD,E 58 St,-73.922408,40.646854,153,3,Brooklyn,BEVERLEY ROAD,42302,68818,0
305,54,POINT (-73.87420799999995 40.68913900000007),37,7,18,BR02176,JAMAICA AV,CRESCENT ST,-73.874208,40.689139,154,3,Brooklyn,JAMAICA AVENUE,115582,73694,0
306,51,POINT (-74.00384299999996 40.682848000000035),39,7,26,BR02177,COLUMBIA ST,CARROLL ST,-74.003843,40.682848,155,3,Brooklyn,COLUMBIA STREET,21972,42779,0
308,57,POINT (-73.95303099999995 40.67699500000003),35,9,25,BR02179,DEAN ST,BEDFORD AV,-73.953031,40.676995,156,3,Brooklyn,DEAN STREET,29549,39678,0
310,46,POINT (-74.01203299999997 40.61280500000004),43,11,22,BR02180,86 ST,14 AV,-74.012033,40.612805,157,3,Brooklyn,86 STREET,19397,37052,0
305,60,POINT (-73.88868999999994 40.66370100000006),42,8,19,BR02181,NEW LOTS AV,MILLER AV,-73.88869,40.663701,158,3,Brooklyn,NEW LOTS AVENUE,47785,74136,0
305,60,POINT (-73.86263299999996 40.66910000000007),42,8,19,BR02182,ELDERT LANE,LINDEN BLVD,-73.862633,40.6691,159,3,Brooklyn,ELDERT LANE,168942,75493,0
314,42,POINT (-73.97186299999998 40.65043300000008),40,9,21,BR02183,Coney Island Av,PARK CIRCLE,-73.971863,40.650433,160,3,Brooklyn,PARK CIRCLE BIKE PATH,258960,146217,9035215
312,48,POINT (-73.97842599999996 40.61688300000003),44,10,17,BR02184,BAY PKWY,60 ST,-73.978426,40.616883,161,3,Brooklyn,BAY PARKWAY,26511,51339,17209
314,44,POINT (-73.96684699999997 40.63201400000003),40,9,17,BR02186,Coney Island Av,FOSTER AV,-73.966847,40.632014,162,3,Brooklyn,CONEY ISLAND AVENUE,26930,39240,17449
312,48,POINT (-73.97582399999999 40.62595200000004),44,10,17,BR02187,AV I,MCDONALD AV,-73.975824,40.625952,163,3,Brooklyn,AVENUE I,105931,43457,63747
311,47,POINT (-73.99757199999993 40.59882600000003),47,11,23,BR02189,BATH AV,BAY PKWY,-73.997572,40.598826,164,3,Brooklyn,BATH AVENUE,18721,42247,0
317,58,POINT (-73.93069999999994 40.65164200000004),45,9,21,BR02192,CHURCH AV,UTICA AV,-73.9307,40.651642,165,3,Brooklyn,CHURCH AVENUE,42077,38487,0
317,43,POINT (-73.94660999999996 40.65122300000007),40,9,20,BR02193,NEW YORK AV,CHURCH AV,-73.94661,40.651223,166,3,Brooklyn,NEW YORK AVENUE,28839,44190,0
317,42,POINT (-73.95247199999994 40.651347000000044),40,9,20,BR02194,ROGERS AV,Martense St,-73.952472,40.651347,167,3,Brooklyn,ROGERS AVENUE,28608,46118,18378
309,43,POINT (-73.95679799999994 40.65507700000006),40,9,21,BR02195,CLARKSON AV,BEDFORD AV,-73.956798,40.655077,168,3,Brooklyn,CLARKSON AVENUE,28371,47323,0
317,58,POINT (-73.93027999999998 40.652010000000075),41,9,20,BR02196,UTICA AV,CHURCH AV,-73.93028,40.65201,169,3,Brooklyn,UTICA AVENUE,42090,68657,0
317,58,POINT (-73.91981699999997 40.65297600000008),41,9,20,BR02197,CHURCH AV,REMSEN AV,-73.919817,40.652976,170,3,Brooklyn,CHURCH AVENUE,42495,38503,0
303,56,POINT (-73.93095799999998 40.69194300000004),36,8,25,BR02199,MALCOLM X BLVD,LAFAYETTE AV,-73.930958,40.691943,171,3,Brooklyn,MALCOLM X BOULEVARD,44520,69702,0
301,53,POINT (-73.95528799999994 40.710158000000035),34,7,18,BR02200,RODNEY ST,S 3 ST,-73.955288,40.710158,172,3,Brooklyn,RODNEY STREET,30930,63863,0
303,57,POINT (-73.95112999999998 40.68623000000008),36,8,25,BR02204,GATES AV BETWEEN NOSTRAND AV & BEDFORD,BETWEEN NOSTRAND AV & BEDFORD,-73.95113,40.68623,173,3,Brooklyn,GATES AVENUE,29595,68957,0
313,46,POINT (-73.96271199999995 40.57744800000006),48,8,23,BR02206,Brighton Beach Av,BRIGHTON 5 ST,-73.962712,40.577448,174,3,Brooklyn,BRIGHTON BEACH AVENUE,24867,39731,0
315,41,POINT (-73.95131699999996 40.59967100000006),48,9,17,BR02208,OCEAN AV,AV U,-73.951317,40.599671,175,3,Brooklyn,OCEAN AVENUE,26161,38415,0
316,58,POINT (-73.91267199999999 40.65590600000007),42,9,19,BR02210,E 98 ST,HEGEMAN AV,-73.912672,40.655906,176,3,Brooklyn,EAST 98 STREET,42775,78404,0
316,55,POINT (-73.91551299999998 40.66131400000006),42,9,19,BR02211,SARATOGA AV,LIVONIA AV,-73.915513,40.661314,177,3,Brooklyn,SARATOGA AVENUE,43703,89693,0
301,53,POINT (-73.94395899999995 40.711355000000026),34,7,18,BR02213,GRAHAM AV,GRAND ST,-73.943959,40.711355,178,3,Brooklyn,GRAHAM AVENUE,31409,45766,0
304,53,POINT (-73.92669199999995 40.701175000000035),34,7,18,BR02214,WILSON AV,STARR ST,-73.926692,40.701175,179,3,Brooklyn,WILSON AVENUE,44731,72382,27669
313,45,POINT (-73.96061699999996 40.587207000000035),48,11,23,BR02216,AV Z,CONEY ISLAND AV,-73.960617,40.587207,180,3,Brooklyn,AVENUE Z,25599,43796,0
317,42,POINT (-73.94874499999997 40.640863000000024),45,9,21,BR02218,AV D,NOSTRAND AV,-73.948745,40.640863,181,3,Brooklyn,AVENUE D,28668,47103,0
310,64,POINT (-74.02283699999998 40.62925300000006),43,11,22,BR02219,5 AV,BAY RIDGE PKWY,-74.022837,40.629253,182,3,Brooklyn,5 AVENUE,17192,53439,0
308,56,POINT (-73.92467399999998 40.673767000000055),41,9,25,BR02220,ST MARKS AV,BUFFALO AV,-73.924674,40.673767,183,3,Brooklyn,ST MARKS AVENUE,9001910,89249,0
315,45,POINT (-73.94013599999994 40.57804200000004),48,8,22,BR02221,ORIENTAL BLVD,MACKENZIE ST,-73.940136,40.578042,184,3,Brooklyn,JUGHANDLE,132841,91315,104214
315,45,POINT (-73.93991799999998 40.57806500000004),48,8,22,BR02222,ORIENTAL BLVD,MACKENZIE ST,-73.939918,40.578065,185,3,Brooklyn,JUGHANDLE,133165,91315,104214
303,57,POINT (-73.95872899999995 40.68287300000003),35,8,25,BR02224,CLASSON AV,PUTNAM AV,-73.958729,40.682873,186,3,Brooklyn,CLASSON AVENUE,29474,39045,18866
301,50,POINT (-73.96645099999995 40.70513100000005),33,7,18,BR02225,WYTHE AV,CLYMER ST,-73.966451,40.705131,187,3,Brooklyn,WYTHE AVENUE,30394,43529,0
303,56,POINT (-73.94304999999997 40.68010900000007),36,8,25,BR02226,FULTON ST,TOMPKINS AV,-73.94305,40.680109,188,3,Brooklyn,FULTON STREET,29882,39117,0
318,41,POINT (-73.92847399999994 40.63257900000008),45,8,21,BR02228,UTICA AV,AV H,-73.928474,40.632579,189,3,Brooklyn,UTICA AVENUE,41168,68643,0
318,41,POINT (-73.92860699999994 40.63274500000006),45,8,21,BR02229,AV H,UTICA AV,-73.928607,40.632745,190,3,Brooklyn,AVENUE H,41066,69280,0
303,54,POINT (-73.92788399999995 40.69243600000004),41,8,18,BR02231,PATCHEN AV,LAFAYETTE AV,-73.927884,40.692436,191,3,Brooklyn,PATCHEN AVENUE,44669,68788,27633
315,45,POINT (-73.95575699999995 40.61038800000006),48,9,17,BR02233,E 18 ST,AV P,-73.955757,40.610388,192,3,Brooklyn,EAST 18 STREET,27250,45988,0
318,60,POINT (-73.89599199999998 40.65214800000007),42,8,19,BR02234,E 108 ST,FARRAGUT RD,-73.895992,40.652148,193,3,Brooklyn,EAST 108 STREET,9000724,74235,9005493
318,60,POINT (-73.89434899999998 40.65068300000007),42,8,19,BR02235,E 108 ST,GLENWOOD RD,-73.894349,40.650683,194,3,Brooklyn,EAST 108 STREET,9004215,74234,0
318,60,POINT (-73.89733299999995 40.65335700000003),42,8,19,BR02236,E 108 ST,STANLEY AV,-73.897333,40.653357,195,3,Brooklyn,2010 CB BOUNDARY,219789,0,9005442
309,43,POINT (-73.94250299999999 40.665219000000036),35,9,20,BR02237,KINGSTON AV,MONTGOMERY ST,-73.942503,40.665219,196,3,Brooklyn,KINGSTON AVENUE,128476,48962,72209
311,47,POINT (-73.98671499999995 40.60590600000006),44,10,17,BR02238,KINGS HWY,STILLWELL AV,-73.986715,40.605906,197,3,Brooklyn,KINGS HIGHWAY,20227,47749,0
311,48,POINT (-73.97932099999997 40.61571300000003),44,10,22,BR02239,BAY PKWY,62 ST,-73.979321,40.615713,198,3,Brooklyn,BAY PARKWAY,26501,51337,0
313,46,POINT (-73.98511299999996 40.576662000000056),47,8,23,BR02241,MERMAID AV,W 17 ST,-73.985113,40.576662,199,3,Brooklyn,MERMAID AVENUE,18440,42414,0
311,47,POINT (-73.99373199999997 40.593323000000055),43,11,23,BR02242,CROPSEY AV,BAY 38 ST,-73.993732,40.593323,200,3,Brooklyn,CROPSEY AVENUE,157874,42526,0
312,49,POINT (-73.98704699999996 40.62179700000007),44,10,17,BR02243,60 ST,18 AV,-73.987047,40.621797,201,3,Brooklyn,60 STREET,20278,42305,0
315,45,POINT (-73.95267299999995 40.57701300000008),48,8,22,BR02244,ORIENTAL BLVD,WEST END AV,-73.952673,40.577013,202,3,Brooklyn,ORIENTAL BOULEVARD,157811,48142,80587
315,45,POINT (-73.96649999999994 40.60589900000008),44,11,22,BR02245,KINGS HWY,OCEAN PKWY,-73.9665,40.605899,203,3,Brooklyn,KINGS HIGHWAY,163241,47721,0
315,45,POINT (-73.93964699999998 40.57816600000007),48,8,22,BR02246,ORIENTAL BLVD,MACKENZIE ST,-73.939647,40.578166,204,3,Brooklyn,ORIENTAL BOULEVARD,158082,48167,79802
315,45,POINT (-73.96134399999994 40.59844100000004),47,11,22,BR02247,Coney Island Av,AV U,-73.961344,40.598441,205,3,Brooklyn,AVENUE U,25641,45344,16821
303,55,POINT (-73.91781099999997 40.68563400000005),41,8,25,BR02248,SARATOGA AV,HALSEY ST,-73.917811,40.685634,206,3,Brooklyn,DISTRICT BOUNDARY,8000200,0,27151
309,43,POINT (-73.94694699999997 40.655710000000056),40,9,20,BR02249,CLARKSON AV,NEW YORK AV,-73.946947,40.65571,207,3,Brooklyn,CLARKSON AVENUE,9009680,47325,0
318,59,POINT (-73.89367099999998 40.637222000000065),46,8,19,BR02250,ROCKAWAY PKWY,AV M,-73.893671,40.637222,208,3,Brooklyn,ROCKAWAY PARKWAY,46624,70829,0
318,59,POINT (-73.89133399999997 40.63542800000005),46,8,19,BR02251,ROCKAWAY PKWY,AV N,-73.891334,40.635428,209,3,Brooklyn,ROCKAWAY PARKWAY,168012,70827,0
308,56,POINT (-73.92756699999995 40.674942000000044),41,8,25,BR02253,BERGEN ST,ROCHESTER AV,-73.927567,40.674942,210,3,Brooklyn,BERGEN STREET,43389,45819,26925
309,43,POINT (-73.94234399999993 40.66694800000005),35,9,20,BR02254,KINGSTON AV,CARROLL ST,-73.942344,40.666948,211,3,Brooklyn,KINGSTON AVENUE,128483,48960,72203
309,43,POINT (-73.94579099999999 40.66432800000007),35,9,20,BR02255,EMPIRE BLVD,BROOKLYN AV,-73.945791,40.664328,212,3,Brooklyn,EMPIRE BOULEVARD,29724,48201,0
312,51,POINT (-73.99073099999998 40.643399000000045),39,7,21,BR02256,39 ST,Ft Hamilton Pkwy,-73.990731,40.643399,213,3,Brooklyn,39 STREET,21277,42650,0
317,58,POINT (-73.92093299999993 40.65269100000006),41,9,20,BR02257,RALPH AV,CHURCH AV,-73.920933,40.652691,214,3,Brooklyn,RALPH AVENUE,42487,66835,26433
317,58,POINT (-73.92122099999995 40.65260400000005),41,9,20,BR02258,CHURCH AV,RALPH AV,-73.921221,40.652604,215,3,Brooklyn,CHURCH AVENUE,218874,117062,9027496
315,41,POINT (-73.93537599999996 40.60161700000003),46,9,19,BR02259,AV U,GERRITSEN AV,-73.935376,40.601617,216,3,Brooklyn,AVENUE U,39976,45388,24996
309,43,POINT (-73.93151899999998 40.66110400000008),41,9,20,BR02260,UTICA AV,MIDWOOD ST,-73.931519,40.661104,217,3,Brooklyn,UTICA AVENUE,43234,68662,0
309,43,POINT (-73.93966899999998 40.660371000000055),41,9,20,BR02261,ALBANY AV,RUTLAND RD,-73.939669,40.660371,218,3,Brooklyn,ALBANY AVENUE,42955,47480,0
312,44,POINT (-73.98658399999994 40.640896000000055),39,10,17,BR02264,39 ST,13 AV,-73.986584,40.640896,219,3,Brooklyn,39 STREET,21327,42652,0
309,43,POINT (-73.93843899999996 40.66225700000007),41,9,20,BR02265,East New York Av,ALBANY AV,-73.938439,40.662257,220,3,Brooklyn,EAST NEW YORK AVENUE,9004859,68905,9002949
317,58,POINT (-73.91985499999998 40.65254200000004),45,9,21,BR02267,REMSEN AV,CHURCH AV,-73.919855,40.652542,221,3,Brooklyn,REMSEN AVENUE,42494,68617,0
317,58,POINT (-73.91730999999999 40.65460000000007),42,9,20,BR02268,CHURCH AV,LINDEN BLVD,-73.91731,40.6546,222,3,Brooklyn,CHURCH AVENUE,167362,38510,88851
311,47,POINT (-73.98756999999995 40.60779100000008),44,10,17,BR02269,BAY PKWY,STILLWELL AV,-73.98757,40.607791,223,3,Brooklyn,BAY PARKWAY,20223,51316,0
311,47,POINT (-73.98743599999995 40.60764900000004),44,10,17,BR02270,STILLWELL AV,BAY PKWY,-73.987436,40.607649,224,3,Brooklyn,STILLWELL AVENUE,20224,57792,0
311,47,POINT (-73.99816099999998 40.59702500000003),47,11,23,BR02271,CROPSEY AV,BAY PKWY,-73.998161,40.597025,225,3,Brooklyn,CROPSEY AVENUE,18704,42459,0
302,52,POINT (-73.98756599999996 40.69043700000003),33,8,25,BR02272,LIVINGSTON ST,SMITH ST,-73.987566,40.690437,226,3,Brooklyn,LIVINGSTON STREET,24185,55244,0
313,46,POINT (-74.00237599999997 40.57341400000007),47,8,23,BR02273,SURF AV,W 37 ST,-74.002376,40.573414,227,3,Brooklyn,SURF AVENUE,18280,56779,12481
312,48,POINT (-73.97742799999997 40.63072200000005),44,10,17,BR02274,18 AV,MCDONALD AV,-73.977428,40.630722,228,3,Brooklyn,18 AVENUE,26582,42582,0
306,51,POINT (-74.01236699999998 40.677680000000066),38,7,25,BR02275,VAN BRUNT ST,SULLIVAN ST,-74.012367,40.67768,229,3,Brooklyn,VAN BRUNT STREET,21579,53051,14327
305,60,POINT (-73.88291199999998 40.66620900000004),42,8,19,BR02276,NEW LOTS AV,ASHFORD ST,-73.882912,40.666209,230,3,Brooklyn,NEW LOTS AVENUE,47937,74124,0
318,59,POINT (-73.92643499999997 40.61348600000008),46,8,19,BR02277,UTICA AV,FLATBUSH Av,-73.926435,40.613486,231,3,Brooklyn,UTICA AVENUE,167070,68695,88487
301,53,POINT (-73.94420499999995 40.712844000000075),34,12,18,BR02278,GRAHAM AV,AINSLIE ST,-73.944205,40.712844,232,3,Brooklyn,GRAHAM AVENUE,31405,45764,0
301,50,POINT (-73.95050599999996 40.72154900000004),33,12,26,BR02279,LORIMER ST,DRIGGS AV,-73.950506,40.721549,233,3,Brooklyn,LORIMER STREET,257806,145609,22195
301,50,POINT (-73.94468499999994 40.716913000000034),34,12,18,BR02280,GRAHAM AV,JACKSON ST,-73.944685,40.716913,234,3,Brooklyn,GRAHAM AVENUE,35575,45758,0
305,60,POINT (-73.89092499999998 40.66287200000005),42,8,19,BR02281,NEW LOTS AV,WYONA ST,-73.890925,40.662872,235,3,Brooklyn,NEW LOTS AVENUE,47642,74139,0
318,59,POINT (-73.91103699999996 40.61715000000004),46,8,19,BR02282,AV U,E 66 ST,-73.911037,40.61715,236,3,Brooklyn,AVENUE U,41543,45423,25914
318,41,POINT (-73.94381399999997 40.62935100000004),45,9,21,BR02283,FLATBUSH AV,AV I,-73.943814,40.629351,237,3,Brooklyn,FLATBUSH AVENUE,27648,38739,0
315,45,POINT (-73.96171599999997 40.607110000000034),48,11,17,BR02284,Coney Island Av,KINGS HWY,-73.961716,40.60711,238,3,Brooklyn,CONEY ISLAND AVENUE,26953,39278,0
316,60,POINT (-73.90694599999995 40.656259000000034),42,8,19,BR02285,HEGEMAN AV,ROCKAWAY AV,-73.906946,40.656259,239,3,Brooklyn,HEGEMAN AVENUE,42940,71419,73177
317,58,POINT (-73.91261299999996 40.655624000000046),42,9,21,BR02286,E 98 ST,HEGEMAN AV,-73.912613,40.655624,240,3,Brooklyn,EAST 98 STREET,42775,78404,0
314,42,POINT (-73.95802599999996 40.63513500000005),45,9,21,BR02287,OCEAN AV,FARRAGUT RD,-73.958026,40.635135,241,3,Brooklyn,OCEAN AVENUE,28288,38398,0
302,57,POINT (-73.97612999999996 40.693448000000046),35,8,25,BR02289,MYRTLE AV,N PORTLAND AV,-73.97613,40.693448,242,3,Brooklyn,MYRTLE AVENUE,9001427,43599,0
303,56,POINT (-73.92299299999996 40.68471900000003),41,8,25,BR02290,RALPH AV,HALSEY ST,-73.922993,40.684719,243,3,Brooklyn,RALPH AVENUE,43541,68842,27010
303,56,POINT (-73.92348899999996 40.684901000000025),41,8,25,BR02291,HALSEY ST,RALPH AV,-73.923489,40.684901,244,3,Brooklyn,HALSEY STREET,43434,79549,0
310,64,POINT (-74.02326599999998 40.63442700000007),43,11,22,BR02292,BAY RIDGE AV,4 AV,-74.023266,40.634427,245,3,Brooklyn,2010 CB BOUNDARY,221104,0,0
308,43,POINT (-73.94724399999996 40.67138500000004),35,9,20,BR02293,ST JOHNS PL,NEW YORK AV,-73.947244,40.671385,246,3,Brooklyn,ST JOHNS PLACE,29745,69067,0
308,43,POINT (-73.95055599999995 40.67159000000004),35,9,20,BR02294,ST JOHNS PL,NOSTRAND AV,-73.950556,40.67159,247,3,Brooklyn,ST JOHNS PLACE,127519,69069,0
303,57,POINT (-73.95023199999997 40.68050100000005),36,8,25,BR02295,FULTON ST,NOSTRAND AV,-73.950232,40.680501,248,3,Brooklyn,FULTON STREET LINE,8102791,0,0
303,56,POINT (-73.94681199999997 40.67866200000003),36,8,25,BR02296,NEW YORK AV,ATLANTIC AV,-73.946812,40.678662,249,3,Brooklyn,NEW YORK AVENUE,29856,44158,0
312,48,POINT (-73.96409499999999 40.61748200000005),44,10,22,BR02298,AV M,CONEY ISLAND AV,-73.964095,40.617482,250,3,Brooklyn,AVENUE M,26987,62804,0
303,56,POINT (-73.94339799999995 40.68030100000004),36,8,25,BR02299,TOMPKINS AV,FULTON ST,-73.943398,40.680301,251,3,Brooklyn,TOMPKINS AVENUE,29885,44647,19083
303,56,POINT (-73.94784799999996 40.69022000000007),36,8,25,BR02301,LAFAYETTE AV,MARCY AV,-73.947848,40.69022,252,3,Brooklyn,LAFAYETTE AVENUE,31157,47211,0
303,56,POINT (-73.94954599999994 40.681778000000065),36,8,25,BR02302,HALSEY ST,NOSTRAND AV,-73.949546,40.681778,253,3,Brooklyn,HALSEY STREET,29784,79557,0
306,44,POINT (-73.97882599999997 40.67035200000004),39,9,21,BR02304,7 AV,3 ST,-73.978826,40.670352,254,3,Brooklyn,7 AVENUE,28896,56338,0
307,44,POINT (-73.97308099999998 40.653628000000026),39,9,21,BR02305,Prospect Park Southwest,REEVE PL,-73.973081,40.653628,255,3,Brooklyn,PROSPECT PARK SOUTHWEST,27930,61635,0
307,44,POINT (-73.97270599999996 40.652329000000066),39,9,21,BR02306,Prospect Park Southwest,GREENWOOD AV,-73.972706,40.652329,256,3,Brooklyn,PROSPECT PARK SOUTHWEST,258848,146149,0
308,43,POINT (-73.94182199999995 40.67126100000007),35,9,25,BR02307,ST JOHNS PL,KINGSTON AV,-73.941822,40.671261,257,3,Brooklyn,ST JOHNS PLACE,42986,69065,0
308,56,POINT (-73.94171699999998 40.67108600000006),35,9,20,BR02308,ST JOHNS PL,KINGSTON AV,-73.941717,40.671086,258,3,Brooklyn,ST JOHNS PLACE,42986,69065,0
307,44,POINT (-73.97726799999998 40.659642000000076),39,9,21,BR02309,Prospect Park Southwest,10 AV,-73.977268,40.659642,259,3,Brooklyn,PROSPECT PARK SOUTHWEST,252738,141398,0
317,58,POINT (-73.92012599999998 40.65306700000008),41,9,20,BR02310,REMSEN AV,CHURCH AV,-73.920126,40.653067,260,3,Brooklyn,REMSEN AVENUE,42488,68616,0
306,51,POINT (-74.00800299999997 40.68142400000005),38,7,25,BR02314,VAN BRUNT ST,SEABRING ST,-74.008003,40.681424,261,3,Brooklyn,VAN BRUNT STREET,21746,53044,14427
306,52,POINT (-74.00643999999994 40.68295100000006),38,7,25,BR02315,VAN BRUNT ST,SUMMIT ST,-74.00644,40.682951,262,3,Brooklyn,VAN BRUNT STREET,161905,53036,95142
308,56,POINT (-73.93891899999994 40.670930000000055),35,9,20,BR02319,ST JOHNS PL,ALBANY AV,-73.938919,40.67093,263,3,Brooklyn,ST JOHNS PLACE,43075,69063,0
308,57,POINT (-73.94988699999993 40.67738300000008),36,8,25,BR02320,NOSTRAND AV,PACIFIC ST,-73.949887,40.677383,264,3,Brooklyn,NOSTRAND AVENUE,29770,44401,0
308,43,POINT (-73.94737699999996 40.67263800000006),36,9,25,BR02321,NEW YORK AV,STERLING PL,-73.947377,40.672638,265,3,Brooklyn,NEW YORK AVENUE,29754,44162,0
308,43,POINT (-73.94721499999997 40.67440200000004),36,9,25,BR02322,NEW YORK AV,PROSPECT PL,-73.947215,40.674402,266,3,Brooklyn,NEW YORK AVENUE,29764,44160,0
314,44,POINT (-73.97253299999994 40.63278800000006),44,9,17,BR02324,18 AV,OCEAN PKWY,-73.972533,40.632788,267,3,Brooklyn,18 AVENUE,220526,118032,0
303,56,POINT (-73.93753299999997 40.679944000000035),36,8,25,BR02325,Marcus Garvey Blvd,FULTON ST,-73.937533,40.679944,268,3,Brooklyn,MARCUS GARVEY BOULEVARD,108174,48994,0
303,55,POINT (-73.92176099999995 40.67858700000005),41,8,25,BR02326,FULTON ST,MACDOUGAL ST,-73.921761,40.678587,269,3,Brooklyn,RALPH AVENUE,43646,68856,0
304,53,POINT (-73.91654899999997 40.695223000000055),37,7,18,BR02327,GATES AV,WILSON AV,-73.916549,40.695223,270,3,Brooklyn,GATES AVENUE,9005451,68973,0
303,56,POINT (-73.94151899999997 40.69999000000007),36,7,18,BR02328,Marcus Garvey Blvd,BROADWAY,-73.941519,40.69999,271,3,Brooklyn,DISTRICT BOUNDARY,44140,0,27328
304,53,POINT (-73.92243999999994 40.70092600000004),37,7,18,BR02329,DEKALB AV,Knickerbocker Av,-73.92244,40.700926,272,3,Brooklyn,DEKALB AVENUE,44876,72936,27753
310,46,POINT (-74.01344599999999 40.611226000000045),43,11,22,BR02330,14 AV,BENSON AV,-74.013446,40.611226,273,3,Brooklyn,14 AVENUE,19398,42760,13179
317,58,POINT (-73.91987799999998 40.64535200000006),45,8,21,BR02331,RALPH AV,CLARENDON RD,-73.919878,40.645352,274,3,Brooklyn,RALPH AVENUE,128339,66836,0
311,49,POINT (-73.99742399999997 40.61208700000003),43,10,22,BR02334,18 AV,77 ST,-73.997424,40.612087,275,3,Brooklyn,18 AVENUE,19973,42540,0
311,49,POINT (-73.99055299999998 40.61862600000006),47,10,17,BR02335,18 AV,66 ST,-73.990553,40.618626,276,3,Brooklyn,18 AVENUE,20156,42553,0
311,49,POINT (-73.98927599999996 40.61989600000004),47,10,17,BR02336,18 AV,64 ST,-73.989276,40.619896,277,3,Brooklyn,18 AVENUE,20270,42555,13629
311,47,POINT (-73.98502599999995 40.596741000000065),47,10,22,BR02337,86 ST,STILLWELL AV,-73.985026,40.596741,278,3,Brooklyn,86 STREET,19189,37109,0
311,47,POINT (-73.98290399999996 40.61258200000003),47,10,22,BR02338,BAY PKWY,67 ST,-73.982904,40.612582,279,3,Brooklyn,BAY PARKWAY,20467,51329,0
311,47,POINT (-74.00621099999995 40.603733000000034),43,11,22,BR02339,18 AV,BATH AV,-74.006211,40.603733,280,3,Brooklyn,18 AVENUE,18584,42601,12688
311,47,POINT (-74.00641299999995 40.60412500000007),43,11,22,BR02340,BATH AV,18 AV,-74.006413,40.604125,281,3,Brooklyn,BATH AVENUE,18583,42259,0
301,53,POINT (-73.94267999999994 40.70471900000007),34,7,18,BR02341,GRAHAM AV,SEIGEL ST,-73.94268,40.704719,282,3,Brooklyn,GRAHAM AVENUE,44156,45775,0
301,53,POINT (-73.94232999999997 40.70259900000008),34,7,18,BR02342,GRAHAM AV,COOK ST,-73.94233,40.702599,283,3,Brooklyn,GRAHAM AVENUE,44158,45778,0
304,53,POINT (-73.92213299999997 40.69858400000004),37,7,18,BR02343,WILSON AV,MYRTLE AV,-73.922133,40.698584,284,3,Brooklyn,WILSON AVENUE,44865,72376,0
302,57,POINT (-73.97084499999994 40.68478700000003),35,8,25,BR02344,FULTON ST,CARLTON AV,-73.970845,40.684787,285,3,Brooklyn,FULTON STREET,29176,39075,0
301,50,POINT (-73.94434199999995 40.71480400000007),34,12,18,BR02345,GRAHAM AV,METROPOLITAN AV,-73.944342,40.714804,286,3,Brooklyn,GRAHAM AVENUE,31421,45761,0
301,53,POINT (-73.94304099999994 40.70687200000003),34,7,18,BR02346,GRAHAM AV,JOHNSON AV,-73.943041,40.706872,287,3,Brooklyn,GRAHAM AVENUE,44167,45772,0
308,57,POINT (-73.95575599999995 40.677031000000056),35,9,25,BR02347,FRANKLIN AV,BERGEN ST,-73.955756,40.677031,288,3,Brooklyn,FRANKLIN AVENUE,29548,63763,0
